County,State,icu_score,income_score,population_score,vulnerability
Tillamook,Oregon,0.0011005325810654319,0.2316825098775574,0.521397616468039,0.748606447024446
Oconee,South Carolina,0.0001705706715962221,0.5380628251770136,0.4062210634046493,0.6851818469155804
Mahaska,Iowa,0,0.2736474592184016,0.521397616468039,0.7349849747711865
Dauphin,Pennsylvania,0.0009747700218362283,0.33329421429409695,0.521397616468039,0.714777799738676
Goodhue,Minnesota,0.0001625670501865058,0.3603841489653014,0.521397616468039,0.7060185558388243
Waushara,Wisconsin,0,0.22575597543324336,0.521397616468039,0.7509488026995725
Cattaraugus,New York,0,0.22118882760239408,0.521397616468039,0.7524711853098557
Banner,Nebraska,0,0.16517036341587452,0.521397616468039,0.7711440067053622
Dawes,Nebraska,0,0.19924304659077574,0.521397616468039,0.7597864456470618
Montrose,Colorado,0.00015924913749400206,0.2516527794077377,0.521397616468039,0.7422634516622431
Ontario,New York,0.00004926502618976565,0.35689277471345304,0.521397616468039,0.7072201145974395
Sauk,Wisconsin,0.0006303629573334702,0.3144583969017721,0.521397616468039,0.7211712078909518
San Benito,California,0.0002062899407750436,0.45232367093064196,0.3220657276995305,0.7418014371430175
Forest,Wisconsin,0,0.1620506200367719,0.23732394366197176,0.8668751454337521
Mower,Minnesota,0,0.2544497907131401,0.5182019536574285,0.7424494185431438
Arenac,Michigan,0.00023285473723327698,0.18472010327426358,0.5182019536574285,0.7656150294436915
Schuylkill,Pennsylvania,0.00020006084112234328,0.24474826898251378,0.5182019536574285,0.7456165721729784
Ford,Illinois,0.0006338506121968445,0.3050502679654188,0.3644366197183098,0.7766264205680249
Wabash,Illinois,0,0.24742792317020693,0.4905600920699293,0.7540039949199546
Iroquois,Illinois,0,0.2649630325079216,0.5182019536574285,0.73894500461155
Towns,Georgia,0,0.1621875366740993,0.5182019536574285,0.773203503222824
Perquimans,North Carolina,0,0.23200524195125768,0.5182019536574285,0.7499309347971046
Rutherford,North Carolina,0.00013936048361962936,0.34635019363924424,0.4304987631884497,0.7410038942295621
Brevard,Florida,0.00045061703564500886,0.27435160192465674,0.5182019536574285,0.7356652757940899
Trempealeau,Wisconsin,0,0.2851484567539021,0.5182019536574285,0.7322165298628898
Dunklin,Missouri,0,0.11068732151938349,0.5182019536574285,0.7903702416077293
Tioga,Pennsylvania,0.000012742492577085499,0.34952861557720144,0.5087677459177375,0.7138969653374947
Dickenson,Virginia,0,0.13038375777490904,0.5182019536574285,0.7838047628558875
Osage,Kansas,0,0.3072996127215116,0.45929682573050234,0.7444678538493288
Sevier,Tennessee,0,0.14832961702460587,0.38576424992910485,0.8219687110154298
McCormick,South Carolina,0,0.19600594609396393,0.5182019536574285,0.7619307000828692
Choctaw,Alabama,0,0.09990024644994719,0.5087677459177375,0.7971106692107718
Flathead,Montana,0.0005982666314476255,0.26009271212299023,0.5182019536574285,0.740369022529378
Archuleta,Colorado,0,0.2830947071939913,0.5182019536574285,0.7329011130495267
McKean,Pennsylvania,0.00021328724992038522,0.2136681923091969,0.5182019536574285,0.755972188927818
Stokes,North Carolina,0,0.22216680358330398,0.5182019536574285,0.7532104142530892
Camden,Missouri,0,0.3581445839690177,0.4279929577464789,0.7379541527615012
Williamson,Illinois,0.00030424480622824834,0.5067578140280875,0.4157276995305164,0.6924034138783892
Rensselaer,New York,0.000014862474718807612,0.38577240542972263,0.5182019536574285,0.6986702594793768
La Plata,Colorado,0.00017260226901949402,0.37255017016782066,0.5182019536574285,0.7030250913019105
Durham,North Carolina,0.0018599665483955588,0.31165160583656065,0.5182019536574285,0.7227621579858718
Riverside,California,0.22796016434771324,0.357381762703908,0.32934416313833925,0.6951046366033464
Coosa,Alabama,0,0.16910182685913233,0.5150319588212002,0.7719554047732224
Spink,South Dakota,0,0.28287955247819113,0.5150319588212002,0.7340294962335363
Natrona,Wyoming,0.0011275467982957564,0.36972381958299105,0.5150319588212002,0.7047055582658377
Chowan,North Carolina,0.0009402772378972265,0.14116105308453625,0.5150319588212002,0.7809555702854555
Davidson,Tennessee,0.0026623455370760186,0.22588311231076164,0.5056729264475743,0.755260538568196
Midland,Michigan,0.0005001333929183866,0.4205981301099245,0.4255049872186858,0.7177989164261571
Humphreys,Tennessee,0,0.0353440519500841,0.38576424992910485,0.8596305660402703
Deschutes,Oregon,0.001560684263124584,0.29557368071040174,0.5150319588212002,0.7292778920684244
Kearney,Nebraska,0,0.35676563783593473,0.5150319588212002,0.7094008011142883
Sibley,Minnesota,0,0.3328150060634511,0.5150319588212002,0.7173843450384496
Ste. Genevieve,Missouri,0,0.2782048272894418,0.5150319588212002,0.7355877379631193
Sheboygan,Wisconsin,0.0004434115322792383,0.3220866095528694,0.5150319588212002,0.7208126733645503
Whiteside,Illinois,0.00015138911845635379,0.2707135312756719,0.5150319588212002,0.7380343735948904
Chambers,Alabama,0,0.5134667292571294,0.39697399413546114,0.6965197588691365
Eaton,Michigan,0,0.3337734225247428,0.5150319588212002,0.7170648728846856
Ballard,Kentucky,0,0.24060165082345578,0.5150319588212002,0.748122130118448
Yellow Medicine,Minnesota,0,0.31807690803113875,0.5150319588212002,0.7222970443825536
Vermillion,Indiana,0.0009666157064805948,0.22041622657747525,0.5150319588212002,0.7545283996316147
Carlisle,Kentucky,0,0.18643156124085591,0.5150319588212002,0.7661788266459812
Idaho County,Idaho,0,0.1698059695653875,0.5150319588212002,0.7717206905378041
Litchfield,Connecticut,0.0001279393640582872,0.5022102257168564,0.5150319588212002,0.6608766253659617
Colonial Heights City,Virginia,0,0.30169581035089776,0.5150319588212002,0.7277574102759674
Tensas,Louisiana,0,0.07390564487736181,0.5150319588212002,0.8036874654338126
Crenshaw,Alabama,0,0.15930250753041506,0.5150319588212002,0.7752218445494615
Drew,Arkansas,0.0007124981004167446,0.10938661346477331,0.5150319588212002,0.79162297653787
Avery,North Carolina,0,0.1660896608379298,0.5150319588212002,0.7729594601136233
Slope,North Dakota,0,0.4076301686030591,0.5150319588212002,0.6924459575252468
Hood,Texas,0.0005462925277940126,0.3498024488518562,0.5150319588212002,0.7115397665997165
Todd,Minnesota,0,0.1168485701991159,0.26518425622226505,0.8726557245262063
Chatham,North Carolina,0.000018218376780696206,0.2523960411532293,0.4675657719904332,0.7600066561598523
Caledonia,Vermont,0.0006977015935393514,0.24849391698939874,0.5150319588212002,0.745258807531954
Miami,Ohio,0.00015062930543624357,0.2155165669131166,0.4355646514465857,0.7829227174449538
Chemung,New York,0.000044472650631339106,0.28183311817861756,0.5150319588212002,0.7343634834498503
Oakland,Michigan,0.24736648249547363,0.4460352853733912,0.511887323943662,0.5982369693958243
Fresno,California,0.0002525605765668841,0.2501369166373274,0.33305077377847325,0.8055199163358775
Winston,Mississippi,0,0.12629581817470564,0.4905600920699293,0.7943813632517883
San Joaquin,California,0.0002525854080591212,0.32658529906505496,0.3368034292712798,0.7787862287518686
Mifflin,Pennsylvania,0.00039547981489798954,0.1994875405860032,0.511887323943662,0.7627432185518123
Charleston,South Carolina,0.001714366980453494,0.3012752806791065,0.511887323943662,0.728374342798926
Kittitas,Washington,0.0004080104836810621,0.22489535657004264,0.511887323943662,0.7542697696675381
Meeker,Minnesota,0,0.33170989320502287,0.511887323943662,0.718800927617105
Boulder,Colorado,0.0001952742087608136,0.4691350780424833,0.511887323943662,0.6729274412683646
Lackawanna,Pennsylvania,0.00043956314838474955,0.25484098110550407,0.511887323943662,0.7442773772674831
Broome,New York,0.00004660606503402244,0.25399992176192154,0.511887323943662,0.7446887160764608
Skamania,Washington,0,0.32983217932167586,0.511887323943662,0.7194268322448873
Walton,Florida,0.00007597879918813065,0.31669796189805577,0.4133261105092092,0.7566333162645157
Saratoga,New York,0.000016977622237453484,0.48742322888549855,0.511887323943662,0.6668908231828674
Reynolds,Missouri,0,0.14190431483002777,0.511887323943662,0.7820694537421035
Ashley,Arkansas,0.0007381144562376875,0.1535128897234284,0.511887323943662,0.7779538906255573
Doniphan,Kansas,0,0.25941790869616244,0.511887323943662,0.7428982557867252
Menard,Illinois,0,0.10981692289637367,0.49955639347898406,0.7968755612082141
Jefferson Davis,Mississippi,0,0.21159488322966788,0.45121095577152953,0.7790647203329342
Susquehanna,Pennsylvania,0.0001720044369573094,0.27622931580800375,0.511887323943662,0.7372371186037923
Calloway,Kentucky,0.0022658503800222773,0.19257325040097015,0.511887323943662,0.7644245250917818
Billings,North Dakota,0,0.36279974963814887,0.511887323943662,0.7084376421393963
Charlottesville City,Virginia,0.0026520211252040304,0.24072878770097406,0.511887323943662,0.7482439557433866
Green,Kentucky,0.000489751684986778,0.34813988968430937,0.5056729264475743,0.7152324773943766
Reno,Kansas,0.0009501599935566622,0.2328756405742675,0.511887323943662,0.7514289584961713
Milwaukee,Wisconsin,0.0015754642617570973,0.22695888588976254,0.511887323943662,0.7531927753016061
Pine,Minnesota,0,0.23414700934945037,0.511887323943662,0.7513218889022959
Estill,Kentucky,0,0.08995423072409342,0.511887323943662,0.7993861484440815
Amite,Mississippi,0,0.1052693345851426,0.5087677459177375,0.7953209731657066
Garrett,Maryland,0.00014593307486728566,0.246645542385479,0.5087677459177375,0.7481469262073054
Genesee,New York,0.000015238066394165141,0.21616203106051715,0.49955639347898406,0.7614221124647015
Van Wert,Ohio,0.0003260568651375488,0.24810272659703478,0.5087677459177375,0.7476011568733634
Portage,Wisconsin,0.00009612354596133747,0.3199057231154403,0.45929682573050234,0.7402337758693653
Fairfield,South Carolina,0,0.6092496968274459,0.43302259600770093,0.6525759023882844
Worcester,Maryland,0.00014203127966724516,0.44240699448421544,0.45929682573050234,0.6993847161685383
Overton,Tennessee,0.00016330977112671613,0.14296052888941047,0.5087677459177375,0.7827028051405751
Taliaferro,Georgia,0,0.05358330399405391,0.5087677459177375,0.8125496500294028
Norton,Kansas,0,0.2546942847083676,0.5087677459177375,0.745512656457965
Lee,Iowa,0,0.0493682275163322,0.3947015425888665,0.8519767432982671
Lavaca,Texas,0.00036527719586206035,0.23630833626726128,0.5087677459177375,0.7515195468730463
Eau Claire,Wisconsin,0.0018906492072929264,0.27485036967492077,0.5087677459177375,0.7381637450666829
Bienville,Louisiana,0,0.11302468411375817,0.5087677459177375,0.7927358566561681
Scotts Bluff,Nebraska,0.0013090897432668138,0.22941360560184643,0.5087677459177375,0.7535031862457164
Trimble,Kentucky,0,0.2907718186441341,0.5087677459177375,0.7334868118127094
Poweshiek,Iowa,0.00047020726219270916,0.29694284708367563,0.5087677459177375,0.7312730665787981
Manatee,Florida,0.00042241798182887907,0.27275750107577357,0.5087677459177375,0.7393507783415534
Wythe,Virginia,0.0009493355063724827,0.2082013065759105,0.5087677459177375,0.7606938706666598
La Crosse,Wisconsin,0.00177080325497134,0.3066248092946837,0.5087677459177375,0.7276122138442025
Washita,Oklahoma,0,0.2611195869029457,0.5087677459177375,0.7433708890597723
Kay,Oklahoma,0.0001563749162605233,0.20562922974611744,0.5087677459177375,0.7618155498066281
Nantucket,Massachusetts,0,0.6404960294175175,0.5087677459177375,0.6169120748882484
Braxton,West Virginia,0,0.11600751085553339,0.5087677459177375,0.7917415810755764
Watonwan,Minnesota,0,0.29057622344795214,0.5087677459177375,0.7335520102114368
Cleburne,Arkansas,0,0.17635840863748387,0.46203249459302637,0.7872030322564966
Mohave,Arizona,0.00047083179849487656,0.1879083049720299,0.5087677459177375,0.7676177057705792
Wilkes,Georgia,0.00034988931592837676,0.1288287759652623,0.5087677459177375,0.7873511962670239
Coleman,Texas,0,0.11136212494621132,0.5087677459177375,0.7932900430453503
Mille Lacs,Minnesota,0.0002900524231333194,0.27262058443844617,0.5087677459177375,0.739440539073561
Black Hawk,Iowa,0.0003228202400561671,0.2519363924422016,0.5087677459177375,0.746324347133335
Paulding,Ohio,0,0.40929272777060594,0.38138497652582154,0.7364407652345242
Lenoir,North Carolina,0.0008206745189042765,0.15436372882682,0.5056729264475743,0.7797142234022338
Red River,Texas,0,0.18933614990415834,0.4485553024026511,0.7873695158977302
Stewart,Tennessee,0,0.033886867738528344,0.3311917659804984,0.8783071220936578
Mesa,Colorado,0.0002436933495443445,0.28835621797128663,0.5056729264475743,0.7352423874105316
Grainger,Tennessee,0,0.12105386691702852,0.5056729264475743,0.7910910688784657
Covington,Alabama,0,0.1309998826428823,0.4355646514465857,0.8111451553035107
Auglaize,Ohio,0.00024448937855105446,0.3154265931228729,0.5056729264475743,0.7262186636836672
Sitka,Alaska,0,0.48330595000586785,0.5056729264475743,0.6703403745155192
Loudon,Tennessee,0.00006117033507224945,0.3040331729452725,0.5056729264475743,0.7300775767573604
Henrico,Virginia,0.0007885473206676897,0.4015764972812268,0.5056729264475743,0.6973206763168438
Clarion,Pennsylvania,0.0003254703292365161,0.21909595900324688,0.5056729264475743,0.7583018814066474
Salem City,Virginia,0.006683169766785104,0.2811387552321715,0.5056729264475743,0.7355017161844897
Larimer,Colorado,0.00014686246276145445,0.37788991902358876,0.5056729264475743,0.7054300973553584
New Madrid,Missouri,0,0.1545886633024293,0.5056729264475743,0.7799128034166655
Raleigh,West Virginia,0.0029713526229388503,0.20314517075460628,0.5056729264475743,0.7627368500582935
Chittenden,Vermont,0.00158586066928395,0.43033877087978717,0.5056729264475743,0.6874674806677848
Oxford,Maine,0.00015826460106470897,0.20232367093064194,0.5056729264475743,0.7639483793402396
Latah,Idaho,0,0.2126999960880961,0.5056729264475743,0.7605423591547765
Sedgwick,Colorado,0.0014332624842624325,0.2922094433360717,0.481771397616468,0.7415286321877326
Tulsa,Oklahoma,0.0007473277323381662,0.2757403278175488,0.5056729264475743,0.7392798060008463
Weakley,Tennessee,0.00010381597314012956,0.14950318820169778,0.5056729264475743,0.7815733564591959
Guilford,North Carolina,0.0009961536919850492,0.2488459883425263,0.5056729264475743,0.7481616438393048
Buchanan,Virginia,0.0008752450398419136,0.23840120486640848,0.45929682573050234,0.7671422414544158
Coffee,Tennessee,0.0001464191219400899,0.1536106873215194,0.3902027027027027,0.818680063617946
Rio Grande,Colorado,0,0.18588389469154637,0.5056729264475743,0.7694810596202931
Harding,South Dakota,0,0.13766967883268788,0.47318320569806677,0.7963823718230818
Ralls,Missouri,0,0.2736670187380198,0.5056729264475743,0.7402200182714687
Le Sueur,Minnesota,0,0.3807847279270821,0.5056729264475743,0.7045141152084478
Leon,Florida,0,0.2392716034894183,0.4675657719904332,0.7643875415067162
Brule,South Dakota,0,0.24740836365058874,0.5056729264475743,0.7489729033006123
Cheshire,New Hampshire,0.0005713448092979608,0.34394437272620587,0.5056729264475743,0.716603785338974
Massac,Illinois,0,0.23108594452920236,0.5056729264475743,0.7544137096744078
Laramie,Wyoming,0.0010039107400403296,0.3508782224308571,0.50260257195346,0.7151717649585476
Forsyth,North Carolina,0.0007372870044609246,0.6511657473692446,0.3503129890453834,0.665927992193637
Noble,Oklahoma,0,0.1790087235457497,0.38138497652582154,0.8132020999761429
Colusa,California,0,0.3146344325783359,0.35628837125315993,0.7763590653895014
Kalamazoo,Michigan,0.00009868332229924287,0.2522102257168564,0.50260257195346,0.7483628396691282
Plymouth,Iowa,0.00006459671497591463,0.5389234440402144,0.4355646514465857,0.6751491025994081
Las Animas,Colorado,0,0.2178441497476822,0.50260257195346,0.7598510927662859
Spokane,Washington,0.0006696217153017822,0.28602863513672105,0.50260257195346,0.7368997237315058
Hyde,South Dakota,0,0.21802018542424598,0.4565814964134248,0.7751327727207764
Kewaunee,Wisconsin,0,0.32861948910534755,0.50260257195346,0.7229259796470642
Dubuque,Iowa,0.00033714713846668434,0.3079548566287212,0.50260257195346,0.7297018080931175
Onondaga,New York,0.0000642963640161703,0.33501545202049837,0.50260257195346,0.7207725598873418
Muskingum,Ohio,0.0010456054976490318,0.20085670695927707,0.50260257195346,0.7651650385298713
Prowers,Colorado,0,0.14087744005007238,0.50260257195346,0.7855066626654892
Schoharie,New York,0,0.3252650314908266,0.50260257195346,0.7240441321852378
Chenango,New York,0.000027601064506470605,0.23427414622696865,0.50260257195346,0.754365226918355
Smyth,Virginia,0.0005793561944515267,0.16873019598638658,0.50260257195346,0.776029291955234
Charles City County,Virginia,0,0.2781559284903963,0.50260257195346,0.7397471665187145
Kootenai,Idaho,0.0009038605533039151,0.2837695106208192,0.50260257195346,0.737574685624139
Independence,Arkansas,0.0008686178114100334,0.1470875875288503,0.50260257195346,0.7831470742354265
Lafayette,Missouri,0,0.19301333959237962,0.3349212924606463,0.8240217893156581
Tallapoosa,Alabama,0.0000353583840479584,0.18722372178539295,0.50260257195346,0.770046115959033
Effingham,Illinois,0.00017542144717695187,0.42095998122286116,0.3879760041731872,0.7302961977189248
Hopkins,Kentucky,0.0002869690849979388,0.23149669444118454,0.4675657719904332,0.7668835214944615
Alcorn,Mississippi,0.0008458762472949839,0.133141650041075,0.50260257195346,0.7878033005860566
Neosho,Kansas,0.0009272522398733229,0.21598599538395338,0.50260257195346,0.7601613934742377
Prince of Wales-Hyder Census Area,Alaska,0,0.2551050346203497,0.50260257195346,0.74743079780873
Taney,Missouri,0.0033639037472951825,0.18068106247310567,0.50260257195346,0.7711174872753798
Lycoming,Pennsylvania,0.0005068262878420998,0.2488362085827172,0.50260257195346,0.7493514643919936
Dyer,Tennessee,0.00015737056102585348,0.1854927042991824,0.50260257195346,0.7705824510621105
Hart,Georgia,0,0.13126393615772797,0.4876078174473195,0.7937094154649842
Clearfield,Pennsylvania,0.0006115570333286775,0.2058052654226812,0.50260257195346,0.76366020186351
Obion,Tennessee,0.00013344690547257578,0.19051950084105934,0.50260257195346,0.7689148267666693
Volusia,Florida,0.0004611939644096889,0.21976098267026561,0.50260257195346,0.7590584171372882
Nash,North Carolina,0.0007635232987583389,0.22589289207057076,0.50260257195346,0.7569136708924036
Otero,Colorado,0.0002627304444316648,0.18852442984000312,0.453886280646844,0.7857755196895737
Florence,Wisconsin,0,0.21441145405468842,0.45929682573050234,0.7754305734049364
Marathon,Wisconsin,0.0015196332385762662,0.3264190431483003,0.50260257195346,0.7231529172198878
McCurtain,Oklahoma,0,0.11544028478660565,0.50260257195346,0.7939857144199781
Darke,Ohio,0.00021310768639662604,0.22922779016547354,0.50260257195346,0.7559855100648899
Bernalillo,New Mexico,0.00045428343954026214,0.2818037788991902,0.49955639347898406,0.7393951813940951
Alamance,North Carolina,0.00045579444522918315,0.22549192191839768,0.49955639347898406,0.7581652967191297
Dixon,Nebraska,0,0.26736885342096,0.49955639347898406,0.744358251033352
Clarke,Iowa,0,0.12786057974416148,0.4109412572998969,0.8203993876519805
Sandusky,Ohio,0.0005554461181361309,0.2557798380471776,0.49955639347898406,0.7480361074519007
James City County,Virginia,0,0.5571920353636115,0.49955639347898406,0.6477505237191348
Falls Church City,Virginia,0,0.9781128975472363,0.49955639347898406,0.5074435696579265
Missaukee,Michigan,0,0.2061084379767633,0.49955639347898406,0.7647783895147509
Okaloosa,Florida,0.00047429198824838867,0.3393381058561202,0.49955639347898406,0.7202104028922158
Scotland,Missouri,0.000677017931349089,0.09394437272620584,0.4355646514465857,0.8232713192986197
Ripley,Missouri,0,0.26944216250048897,0.46478873239436613,0.7552563683683816
Piatt,Illinois,0,0.4209306419434339,0.49955639347898406,0.6931709881925274
Blount,Tennessee,0.000021540189647192854,0.23626921722802488,0.4459191043698085,0.7725967127375065
Macomb,Michigan,0.00010589616442736288,0.327279662011501,0.49955639347898406,0.724352682781696
Grafton,New Hampshire,0.0009854458079486797,0.3415678910925948,0.49955639347898406,0.7192967565401576
Butte,South Dakota,0,0.23242577162304895,0.481771397616468,0.761934276920161
Stephens,Oklahoma,0,0.17517505770058286,0.4255049872186858,0.7997733183602438
Bedford County,Virginia,0,0.3678167664202167,0.49955639347898406,0.7108756133669332
Thurston,Washington,0.0006008388172028007,0.20942377655204789,0.30974422200860946,0.8267437208740466
Montour,Pennsylvania,0.004220365028763617,0.3080233149473849,0.49955639347898406,0.7293999755149558
Whitley,Indiana,0.0012277406765476115,0.09567539021241639,0.45121095577152953,0.8172953044465021
Ozaukee,Wisconsin,0.0020851951238827302,0.5424930563705356,0.49955639347898406,0.6519551183421992
Claiborne,Tennessee,0.00011206728716440443,0.03621445057309392,0.38356729002779216,0.8600353973706498
Ward,North Dakota,0,0.2208465360090756,0.4407042253521127,0.7794830795462706
Bourbon,Kentucky,0.00034918915878965213,0.19173219105738762,0.46478873239436613,0.7810432957964856
Amherst,Virginia,0,0.24409302507530414,0.49955639347898406,0.752116860481904
Coshocton,Ohio,0.00035521994593507743,0.2081915268161014,0.49955639347898406,0.7639656199196598
Shiawassee,Michigan,0.00007345765907438332,0.25653287955247817,0.49955639347898406,0.7479457564364878
Columbiana,Ohio,0.0003493879667707872,0.21822556038023705,0.49955639347898406,0.7606228860580027
Wichita,Kansas,0.00042284759806637085,0.22478777921214255,0.45929682573050234,0.7718308491530962
Grand Traverse,Michigan,0.00016639045046090188,0.31080076673316903,0.49955639347898406,0.729825483112462
Vernon,Wisconsin,0,0.26000469428470835,0.4062210634046493,0.7779247474368808
Glynn,Georgia,0.0004574854990876351,0.258391033916207,0.49955639347898406,0.7471983623685738
Guernsey,Ohio,0.0005152490444030373,0.18439737120056332,0.4965341066003867,0.772851091051549
Maury,Tennessee,0.0004780558015660951,0.2479169111606619,0.4965341066003867,0.7516903088124618
Greenup,Kentucky,0,0.23543793764425144,0.4965341066003867,0.7560093185851207
Coal,Oklahoma,0,0.14553260571920354,0.4965341066003867,0.7859777625601366
Palm Beach,Florida,0.4631289906656677,0.317314086766029,0.4965341066003867,0.5743409386559721
Davie,North Carolina,0,0.2948890975237648,0.4965341066003867,0.7361922652919495
Cayuga,New York,0.00003468584638080442,0.3089915111684857,0.4965341066003867,0.7314798987949156
Lyon,Kentucky,0,0.25575049876775025,0.45929682573050234,0.7616508918339158
Faulk,South Dakota,0,0.20994210382193013,0.4965341066003867,0.7645079298592278
Sabine,Texas,0,0.14838829558346048,0.4675657719904332,0.7946819774753687
Pontotoc,Oklahoma,0.0002314335449455454,0.19474435707859014,0.37279929577464793,0.8107416378672722
Pamlico,North Carolina,0,0.23341352736376794,0.4965341066003867,0.7566841220119485
Edmonson,Kentucky,0,0.17271055822868991,0.4965341066003867,0.7769184450569745
Richmond,North Carolina,0,0.5142491100418574,0.4133261105092092,0.6908082598163112
Edmunds,South Dakota,0,0.2918769315025623,0.4965341066003867,0.7371963206323504
Pottawattamie,Iowa,0.0005516480785479644,0.3062825177013653,0.4965341066003867,0.7322105758732333
Robertson,Kentucky,0,0.20160974846457771,0.42058179465485496,0.7926028189601891
Waukesha,Wisconsin,0.0006430269362554414,0.5463365019755115,0.4965341066003867,0.6521621214959488
Hocking,Ohio,0.0002556496153196826,0.21616203106051715,0.4965341066003867,0.7623494042412589
Olmsted,Minnesota,0.0028059831032806234,0.45247036732777846,0.4965341066003867,0.6827298476561847
Aiken,South Carolina,0.0006023066362442225,0.23982904979853695,0.4965341066003867,0.7543448456549441
Mecklenburg,Virginia,0.000035478482765108354,0.3467707233110355,0.4876078174473195,0.7218619935862933
Grand,Utah,0,0.4369401087509291,0.43302259600770093,0.7100124317471233
Sequatchie,Tennessee,0,0.1608574893400618,0.4965341066003867,0.7808694680198505
Suffolk,Massachusetts,0.00007533050332615488,0.662842780581309,0.37921716344579104,0.6526215751565245
Ellsworth,Kansas,0,0.2530904040996753,0.4965341066003867,0.7501251630999793
Coles,Illinois,0.00016383676837335246,0.16678402378437585,0.4965341066003867,0.7788393442822881
Baldwin,Alabama,0.00007876854285716965,0.12483863396314987,0.4230346618719409,0.8173493118740174
Laclede,Missouri,0.0011025681922563677,0.18607948988772835,0.4965341066003867,0.7720946117732095
Saunders,Nebraska,0,0.39005594022610807,0.4965341066003867,0.7044699843911684
Ritchie,West Virginia,0,0.15435394906701091,0.4935354313380282,0.7840368731983203
Bell,Kentucky,0.0006154477555377602,0.29411649649884597,0.37279929577464793,0.7774895866569894
Quay,New Mexico,0,0.10577788209521574,0.4935354313380282,0.8002288955222521
Champaign,Illinois,0,0.2852853733912295,0.4675657719904332,0.7490496182061124
Winchester City,Virginia,0.008362236465505114,0.23680710401752533,0.4935354313380282,0.7537650760596472
Posey,Indiana,0,0.37910260923991707,0.4935354313380282,0.7091206531406848
Hopewell City,Virginia,0.003510666320614064,0.17551734929390134,0.4935354313380282,0.7758121843491521
Outagamie,Wisconsin,0.0014131110506711798,0.37487775300238624,0.4935354313380282,0.7100579015363049
Louisa,Virginia,0,0.2992313108790048,0.48467834031214313,0.738696782936284
Ogle,Illinois,0.00007369410949745076,0.337939600203419,0.4935354313380282,0.7228170914496852
Defiance,Ohio,0.00038458805690814784,0.2699898290497985,0.4935354313380282,0.745363383851755
Gibson,Indiana,0.00002170415091635148,0.17952705081563197,0.48467834031214313,0.7785909682404362
Randall,Texas,0,0.37694128232210616,0.4935354313380282,0.7098410954466219
Tuscarawas,Ohio,0.0007682253257519506,0.23229863474553064,0.4935354313380282,0.7577992361968964
Young,Texas,0,0.23904666901380903,0.4935354313380282,0.7558059665493876
Minnehaha,South Dakota,0.0019403665273149602,0.3164632476626374,0.4935354313380282,0.7293536514906731
LaSalle,Illinois,0,0.31934827680632166,0.4935354313380282,0.7290387639518834
New London,Connecticut,0.00013416836973854975,0.4557074678245902,0.4935354313380282,0.6835409774892143
Yadkin,North Carolina,0,0.19936040370848493,0.4935354313380282,0.7690347216511623
Goshen,Wyoming,0,0.22758479051754488,0.4935354313380282,0.759626592714809
Klickitat,Washington,0,0.212299025935923,0.4935354313380282,0.7647218475753496
Howell,Missouri,0.0029052173151290247,0.12270664632476626,0.4935354313380282,0.7936175683406922
Cannon,Tennessee,0,0.20247036732777843,0.4935354313380282,0.7679980671113978
Tishomingo,Mississippi,0,0.1232836521535031,0.4935354313380282,0.7943936388361562
Whatcom,Washington,0.0003316190734098988,0.3124926651801432,0.4935354313380282,0.7312134281361395
Pasco,Florida,0.000548302739986924,0.23375581895708641,0.4935354313380282,0.7573868156549661
Metcalfe,Kentucky,0,0.11504909439424167,0.4935354313380282,0.7971384914225768
Barren,Kentucky,0.0019928544314975717,0.1847103235144545,0.4935354313380282,0.7732537969053399
Greenlee,Arizona,0,0.2738919532136291,0.4935354313380282,0.7441908718161143
Pueblo,Colorado,0.00016326101219644014,0.21311074600007823,0.4935354313380282,0.7643968538832324
Wyoming County,Pennsylvania,0,0.30428744670030905,0.45929682573050234,0.7454719091897295
McCook,South Dakota,0,0.31996440167429485,0.4935354313380282,0.7288333889958922
Highland,Ohio,0,0.1868423111528381,0.4905600920699293,0.7741991989257442
Oklahoma County,Oklahoma,0,0.24673356022376092,0.4905600920699293,0.7542354492354366
Wallace,Kansas,0,0.26863044243633377,0.4905600920699293,0.7469364884979124
Rio Blanco,Colorado,0,0.3925791182568556,0.4905600920699293,0.7056202632244051
Washtenaw,Michigan,0.0001936371254065267,0.3820854359816923,0.4905600920699293,0.7090536116076573
Sebastian,Arkansas,0.0014519947300416054,0.20033837968939483,0.4905600920699293,0.7692165111702114
Carlton,Minnesota,0.00031867008762829417,0.3230254664945429,0.4905600920699293,0.7286985904492997
Ketchikan Gateway,Alaska,0.0005457584390440478,0.41596252396041156,0.4905600920699293,0.6976438751768717
Cullman,Alabama,0.000036393672824229384,0.1844560497594179,0.4905600920699293,0.7749824881659428
Darlington,South Carolina,0.0004886013075337833,0.1597719360012518,0.4905600920699293,0.783059790207095
Saginaw,Michigan,0.000490709028680768,0.21852873293431913,0.4905600920699293,0.7634734886556903
Rice,Kansas,0.00010075280244610895,0.3904960294175175,0.40388538125303547,0.735172612175667
Person,North Carolina,0.0005296808311754072,0.21839181629699175,0.4905600920699293,0.7635061369339678
Lexington,South Carolina,0.0005741557951354271,0.33324531549505143,0.4905600920699293,0.7252068122132946
Pima,Arizona,0.0003560091452304792,0.25285568986425694,0.4905600920699293,0.7520760696401945
